road_id,pixel_hue,pixel_satu,pixel_ligh,pixel_egde,pixel_thre,beautiful,boring,depressing,lively,safety,wealthy,seg_building,seg_sky,seg_floor,seg_tree,seg_ceiling,seg_road,seg_bed,seg_windowpane,seg_grass,seg_cabinet,seg_sidewalk,seg_person,seg_earth,seg_door,seg_table,seg_mountain,seg_plant,seg_curtain,seg_chair,seg_car,seg_water,seg_painting,seg_sofa,seg_shelf,seg_house,seg_sea,seg_mirror,seg_rug,seg_field,seg_armchair,seg_seat,seg_fence,seg_desk,seg_rock,seg_wardrobe,seg_lamp,seg_bathtub,seg_railing,seg_cushion,seg_base,seg_box,seg_column,seg_signboard,seg_chest of drawers,seg_counter,seg_sand,seg_sink,seg_skyscraper,seg_fireplace,seg_refrigerator,seg_grandstand,seg_path,seg_stairs,seg_runway,seg_case,seg_pool table,seg_pillow,seg_screen door,seg_stairway,seg_river,seg_bridge,seg_bookcase,seg_blind,seg_coffee table,seg_toilet,seg_flower,seg_book,seg_hill,seg_bench,seg_countertop,seg_stove,seg_palm,seg_kitchen island,seg_computer,seg_swivel chair,seg_boat,seg_bar,seg_arcade machine,seg_hovel,seg_bus,seg_towel,seg_light,seg_truck,seg_tower,seg_chandelier,seg_awning,seg_streetlight,seg_booth,seg_television receiver,seg_airplane,seg_dirt track,seg_apparel,seg_pole,seg_land,seg_bannister,seg_escalator,seg_ottoman,seg_bottle,seg_buffet,seg_poster,seg_stage,seg_van,seg_ship,seg_fountain,seg_conveyer belt,seg_canopy,seg_washer,seg_plaything,seg_swimming pool,seg_stool,seg_barrel,seg_basket,seg_waterfall,seg_tent,seg_bag,seg_minibike,seg_cradle,seg_oven,seg_ball,seg_food,seg_step,seg_tank,seg_trade name,seg_microwave,seg_pot,seg_animal,seg_bicycle,seg_lake,seg_dishwasher,seg_screen,seg_blanket,seg_sculpture,seg_hood,seg_sconce,seg_vase,seg_traffic light,seg_tray,seg_ashcan,seg_fan,seg_pier,seg_crt screen,seg_plate,seg_monitor,seg_bulletin board,seg_shower,seg_radiator,seg_glass,seg_clock,seg_flag,obj_person,obj_traffic light,obj_fire hydrant,obj_street sign,obj_stop sign,obj_parking meter,obj_bench,obj_bird,obj_cat,obj_dog,obj_horse,obj_bicycle,obj_sheep,obj_cow,obj_elephant,obj_bear,obj_zebra,obj_giraffe,obj_hat,obj_backpack,obj_umbrella,obj_shoe,obj_car,obj_eye glasses,obj_handbag,obj_tie,obj_suitcase,obj_frisbee,obj_skis,obj_snowboard,obj_sports ball,obj_kite,obj_baseball bat,obj_motorcycle,obj_baseball glove,obj_skateboard,obj_surfboard,obj_tennis racket,obj_bottle,obj_plate,obj_wine glass,obj_cup,obj_fork,obj_knife,obj_airplane,obj_spoon,obj_bowl,obj_banana,obj_apple,obj_sandwich,obj_orange,obj_broccoli,obj_carrot,obj_hot dog,obj_pizza,obj_bus,obj_donut,obj_cake,obj_chair,obj_couch,obj_potted plant,obj_bed,obj_mirror,obj_dining table,obj_window,obj_desk,obj_train,obj_toilet,obj_door,obj_tv,obj_laptop,obj_mouse,obj_remote,obj_keyboard,obj_cell phone,obj_microwave,obj_oven,obj_truck,obj_toaster,obj_sink,obj_refrigerator,obj_blender,obj_book,obj_clock,obj_vase,obj_scissors,obj_teddy bear,obj_hair drier,obj_boat,obj_toothbrush
3785,0.330720232,0.218512856,0.453432265,0.444274649,0.398425526,0.606853881,0.402386198,0.507514493,0.703061106,0.634063165,0.732106803,0.239043225,0.188678309,0,0.355838512,0,0.572095249,0,0,0,0,0.157518509,0.022767462,0.001612383,0,0,0.003361605,0.004351557,0,0,0.227487831,0,0,0,0,0,0,0,0,0,0,0,0.022531077,0,0,0,0,0,0.000186916,0,0,0,0,0.039153573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009326993,0,0,0,0,0,0,0,0,0,0.118157543,0,0,0,0,0,0,0,0,0.000595441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036704731,0,0,0,0,0,0,0,0,0,0,0.039280806,0,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042735043,0,0.055555556,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0.142857143,0,0.135313531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3786,0.368914773,0.25089896,0.409744873,0.526424698,0.475828688,0.587206211,0.476950848,0.356027007,0.423773717,0.570395792,0.570774083,0.394122957,0.053264537,0,0.33002173,0,0.271915759,0,0,0,0,0.068675006,0.014500442,0.00193486,0,0,0,0.004265751,0,0,0.030773391,0,0,0,0,0,0,0,0,0,0,0,0.050828729,0,0,0,0,0,0.508859813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005747126,0,0,0,0,0,0,0,0.000669568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005736026,0,0,0,0,0,0,0.003508772,0,0,0,0,0,0.001068091,0,0.02739726,0.013371429,0,0,0,0,0,0.056753998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002610114,0,0,0,0,0,0,0,0,0,0,0.007512597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042735043,0.125,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0.142857143,0,0.02640264,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3787,0.432875974,0.14912353,0.476608525,0.341309542,0.269386907,0.645484409,0.553074598,0.436619931,0.588058435,0.548868936,0.53802675,0.360645873,0.282496527,0,0.214097823,0,0.403254756,0,0,0,0,0.125606331,0.004862953,0,0,0,0,0.002329002,0,0,0.082341806,0,0,0,0,0,0,0,0,0,0,0,0.210462707,0,0,0,0,0,0.262803738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002722014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01672011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,0.907201579,0.045927285,0.662682878,0.098819601,0.030120125,0.448271501,0.66217958,0.320251902,0.352443395,0.506363076,0.517424772,0.05345502,0.89660647,0,0.025059408,0,0.745881696,0,0,0.003373974,0,0.000340397,0.012083702,0,0,0,0,0.028683501,0,0,0.13908419,0,0,0,0,0,0,0,0,0,0,0,0.087707182,0,0,0,0,0,0.006978193,0,0,0,0,0.000337895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000371982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009746589,0,0,0,0,0,0.12906097,0,0,0.001142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02640264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,0.544795631,0.095539467,0.579027274,0.218754031,0.170759498,0.466534317,0.453574228,0.533372712,0.477258809,0.577036671,0.554725635,0.390374944,0.2870751,0,0.005228274,0,0.52072685,0,0,0.000394361,0,0.012144863,0.008968043,0,0.000788177,0,0,0.086750954,0,0,0.163486054,0,0,0,0,0,0,0,0,0,0,0,0.040449882,0,0,0,0,0,0.015700935,0,0,0,0,0.012671059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54E-05,0,0,0,0,0,0,0,0,0,0,0.004177109,0,0,0,0,0,0.008010681,0,0.001956947,0.001040816,0,0,0,0,0,0.035823652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048979592,0,0.002290426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0.118811881,0,0,0,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3790,0.87071019,0.039675365,0.575908304,0.208694625,0.039692104,0.486165625,0.469263336,0.423128337,0.55980316,0.612845881,0.572066298,0.229126968,0.63921413,0,0,0,0.753200909,0,0,0.001725328,0,0.002967833,0.006410256,0,0,0,0,0.031043148,0,0,0.138825041,0,0,0,0,0,0,0,0,0,0,0,0.021149862,0,0,0,0,0,0.01588785,0,0,0,0,0,0,0,0,0,0.000323276,0,0,0,0,0,0,0,0,0,0,0,0,0.032306662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001552192,0,0,0,0,0,0,0,0,0,0,0.021929825,0,0,0,0,0,0.138184246,0,0,0,0,0,0,0,0,0.008889078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168316832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,0.849576179,0.040843564,0.623184096,0.137936434,0.037107222,0.422993671,0.586973385,0.37226188,0.426373924,0.513881952,0.479895268,0.162270585,0.777535225,0,0.016087835,0,0.534880938,0,0,0.00184035,0,0.002552974,0.00132626,0,0,0,0,0.028438343,0,0,0.345457004,0,0,0,0,0,0,0,0,0,0,0,0.046961326,0,0,0,0,0,0.024299065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000146327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115005104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059405941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,0.590642729,0.152954938,0.630968523,0.334553729,0.343908138,0.61103079,0.499940794,0.595936986,0.658547753,0.509011521,0.479401738,0.316083308,0.226632268,0,0.054693556,0,0.14526744,0,0,0.003067249,0,0.494851502,0.042145594,0.04385682,0,0,0,0.001062352,0.08912656,0,0.026050117,0,0,0,0,0,0,0,0,0,0,0,0.134323204,0,0,0,0,0,0.17894081,0,0,0,0.001007049,0.00135158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113528996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949318,0,0,0,0,0,0.089007566,0,0,0.018857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021751,0,0,0,0,0,0,0,0,0,0,0.012520996,0,0,0,0,0,0,0,0,0,0,0.007130125,0,0,0,0,0,0,0,0,0,0,0,0.034188034,0.0625,0.055555556,0,0,0,0,0,0,0,0,0.027777778,0,0,0,0,0,0,0,0,0,0,0.04290429,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,0.484056392,0.199509408,0.387639714,0.430320002,0.343837124,0.534812172,0.28277742,0.670617481,0.40162818,0.538860769,0.54009192,0.540467355,0.05308593,0,0.329076284,0,0.02871844,0,0,0.00621118,0,0.244064335,0.040229885,0,0,0,0,0.022064231,0,0,0.095186587,0,0,0,0,0,0,0,0,0,0,0,0.003453039,0,0,0,0,0,0.014953271,0,0,0,0,0.000253421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013780197,0,0,0,0,0,0,0,0,0,0,0,0,0.004208754,0.019249592,0,0,0,0,0,0,0,0,0.151428571,0,0.016032982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.0625,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066006601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0
3794,0.798801955,0.174791155,0.505152507,0.180769548,0.413570043,0.791000129,0.459094201,0.478742602,0.368396035,0.539168449,0.520568008,0.168288035,0.669312694,0,0.045086602,0,0.673208089,0,0,0,0,0,0.031535514,0,0,0,0,0.036528561,0,0,0.162340004,0,0,0,0,0,0,0,0,0,0,0,0.010013812,0,0,0,0,0,0.040872274,0,0,0,0,0.008109478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002752669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714286,0,0,0,0,0,0.012475899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005733006,0,0.0625,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02640264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,0.362795161,0.205988621,0.463600348,0.434360862,0.346240323,0.533649463,0.384823305,0.308187915,0.253854049,0.401294079,0.279437127,0.099212717,0.334639809,0.000110497,0.377149175,0,0.432033026,0,0.001723006,0.032091097,0,0.042251723,0.039566755,0.00193486,0,0,0,0.042657514,0,0,0.228028664,0,0,0,0,0,0,0,0,0,0,0,0.040918508,0,0,0,0,0,0.056261682,0,0.013863216,0,0,0.000126711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000669568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010477299,0,0,0,0.000219491,0,0,0.000731529,0,0,0,0.002923977,0,0,0,0,0,0.001335113,0,0,0.257357143,0,0,0,0,0,0.016927526,0,0,0.004807692,0,0.024484536,0,0,0,0,0,0,0,0,0.001468189,0,0,0,0,0,0,0,0,0,0,0.000229043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072607261,0,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0
3796,0.771031766,0.05906929,0.583105959,0.190206639,0.090037825,0.456110964,0.628015664,0.34619714,0.275167628,0.523793961,0.466033208,0.173954468,0.726136138,0,0,0,0.800765825,0,0,0,0,0.001787082,0.00397878,0,0,0,0,0,0,0,0.203488372,0,0,0,0,0,0,0,0,0,0,0,0.004143646,0,0,0,0,0,0.005233645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044414686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070761015,0,0,0.0015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052805281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,0.834485374,0.086144505,0.62509898,0.253898354,0.095200068,0.538647573,0.567347261,0.298671745,0.495037514,0.554152013,0.661984159,0.140373751,0.740953893,0,0,0,0.671213753,0,0,0,0,0.000765892,0.002947244,0,0,0,0,0.01707935,0,0,0.230845502,0,0,0,0,0,0,0,0,0,0,0,0.099907919,0,0,0,0,0,0.023925234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029609791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001949318,0,0,0,0,0,0.000890076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010114192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100737101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085808581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3798,0.629290328,0.133365596,0.743865772,0.140258525,0.326870315,0.553125582,0.632500632,0.297367449,0.341858933,0.504819252,0.545197048,0.147247016,0.773486803,0,0.008753002,0,0.703601771,0,0,0.008005521,0,0.004748532,0.010786914,0.013544018,0,0,0.007240381,0.037165972,0,0,0.11644132,0,0,0,0,0,0,0,0,0,0,0,0.063121547,0,0,0,0,0,0.012411215,0,0,0,0,0.004460213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088338355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008187135,0,0,0,0,0,0.001068091,0,0,0.002657143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3799,0.445998085,0.147789499,0.528734708,0.332413336,0.282524195,0.584845968,0.395525607,0.66336147,0.650195561,0.469383546,0.623346821,0.408284024,0.277435999,0,0.012504289,0,0.266722508,0,0,0,0,0.242404902,0.093280283,0.002579813,0,0,0,0.084089238,0,0,0.076257436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001869159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487686,0,0,0,0,0,0,0,0,0,0.013351135,0,0,0,0,0,0,0,0,0.00578428,0,0,0,0,0,0,0,0,0,0,0,0,0.107744108,0.0908646,0,0,0,0,0,0,0,0,0,0,0.018323408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038083538,0.042735043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.079207921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3800,0.675552183,0.258113993,0.45233874,0.340891425,0.490584236,0.53000565,0.460695105,0.398130811,0.441265941,0.349946435,0.375639727,0.130946411,0.350532513,0,0.432617895,0,0.580112481,0,0,0.00184035,0,0.019402604,0.062776304,0,0,0,0,0.00915257,0,0,0.195961781,0,0,0,0,0,0,0,0,0,0,0,0.057090239,0,0,0,0,0,0.017445483,0,0,0,0,0.004899476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005505338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024142857,0,0,0,0,0,0.099353522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108755,0,0,0,0,0,0,0,0,0,0,0.003511987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092409241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3801,0.675232762,0.201623357,0.392726211,0.255990996,0.438247464,0.56040169,0.485469679,0.39686812,0.40581491,0.346492848,0.374999874,0.212235483,0.333677317,0,0.282108955,0,0.748546129,0,0,0.006809294,0,0.022619352,0.042617153,0,0,0,0,0.015788183,0,0,0.139859383,0,0,0,0,0,0,0,0,0,0,0,0.062983425,0,0,0,0,0,0.025271028,0,0,0,0,0.010136847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57E-05,0,0,0,0,0,0.057366451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130506,0,0,0,0,0,0,0,0,0,0,0.009070087,0,0,0,0,0,0,0,0,0.036363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.1875,0,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0.211221122,0,0,0,0,0,0,0,0,0,0,0.051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0
3802,0.688748414,0.210425003,0.423894251,0.380466128,0.404562416,0.59626337,0.65223346,0.377698541,0.504140657,0.53011137,0.477207472,0.235650052,0.244559106,0,0.33090618,0,0.488692114,0,0,0.03972088,0,0.047059825,0.003536693,0,0,0,0,0.004004249,0,0,0.08815576,0,0,0,0,0,0,0,0,0,0,0,0.07228361,0,0,0,0,0,0.014454829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063608972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019661105,0,0,0,0.003609404,0,0,0,0,0,0,0.001949318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218441647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001068865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108910891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,0.671267755,0.190902827,0.433231254,0.268019499,0.38927789,0.513236597,0.504092799,0.464952573,0.414010344,0.425539233,0.330085821,0.405776753,0.411986505,0,0.069421677,0,0.411989949,0,0,0,0,0.012509574,0.037798408,0,0,0,0,0.000429027,0,0,0.17746079,0,0,0,0,0,0,0,0,0,0,0,0.040227901,0,0,0,0,0,0.063925234,0,0,0,0,0.000506842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013670349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002780217,0,0,0,0,0,0,0.007309942,0,0,0,0,0,0.001335113,0,0,0.005035714,0,0,0,0,0,0.132357945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002175905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155115512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
